Index	CID_stereo	InChIKey	SMILES
721	39186	HSUGRBWQSSZJOP-RTWAWAEBSA-N	CC(=O)O[C@@H]1[C@@H](SC2=CC=CC=C2N(C1=O)CCN(C)C)C3=CC=C(C=C3)OC
722	39468	IXHBTMCLRNMKHZ-LBPRGKRZSA-N	CC(C)(C)NC[C@@H](COC1=CC=CC2=C1CCCC2=O)O
723	39507	QTTRZHGPGKRAFB-PAIWTFDUSA-N	CCC(=O)[C@]1([C@@H](CC2[C@@]1(C[C@@H](C3C2CCC4=CC(=O)C=C[C@]34C)O)C)C)C
724	39764	VEPSYABRBFXYIB-PWXDFCLTSA-M	CC(=O)O[C@H]1C[C@@H]2CC[C@@H]3[C@@H]([C@]2(C[C@@H]1N4CCCCC4)C)CC[C@]5([C@H]3C[C@@H]([C@@H]5OC(=O)C)[N+]6(CCCCC6)C)C.[Br-]
725	39860	GECBBEABIDMGGL-UHFFFAOYSA-N	CCCCCCC(C)(C)C1=CC2=C(C3CC(=O)CCC3C(O2)(C)C)C(=C1)O
726	40291	IIUMCNJTGSMNRO-YKQIATFDSA-L	CC12CCC3C(C1CC[C@@H]2OP(=O)([O-])[O-])CCC4=C3C=CC(=C4)OC(=O)N(CCCl)CCCl.[Na+].[Na+]
727	40326	RLLPVAHGXHCWKJ-UHFFFAOYSA-N	CC1(C(C1C(=O)OCC2=CC(=CC=C2)OC3=CC=CC=C3)C=C(Cl)Cl)C
728	40632	ISWRGOKTTBVCFA-UHFFFAOYSA-N	CC1=CN(C(=O)C=C1)C2=CC=CC=C2
729	40692	XEEQGYMUWCZPDN-DOMZBBRYSA-N	C1CCN[C@H](C1)[C@H](C2=CC(=NC3=C2C=CC=C3C(F)(F)F)C(F)(F)F)O
730	40703	IKGXLCMLVINENI-UHFFFAOYSA-M	CC1(C2CCC(C1C2)CCOCC[N+]3(CCOCC3)CC4=CC(=C(C=C4Br)OC)OC)C.[Br-]
731	40973	RPLCPCMSCLEKRS-BPIQYHPVSA-N	CC[C@]12CC(=C)[C@H]3[C@H]([C@@H]1CC[C@]2(C#C)O)CCC4=CCCC[C@H]34
732	40976	GCKFUYQCUCGESZ-KIIRVTSASA-N	CCC12CC(=C)C3C(C1CC[C@]2(C#C)O)CCC4=CC(=O)CCC34
733	41684	YQNQNVDNTFHQSW-UHFFFAOYSA-N	CC(=O)OC1=CC=CC=C1C(=O)NC2=NC=C(S2)[N+](=O)[O-]
734	41693	GGCSSNBKKAUURC-UHFFFAOYSA-N	CCC(=O)N(C1=CC=CC=C1)C2(CCN(CC2)CCC3=CC=CS3)COC
735	41744	ZOCKGBMQLCSHFP-ZQUOIQDWSA-N	CCCCC(=O)OCC(=O)[C@]1(C[C@@H](C2=C(C3=C(C(=C2C1)O)C(=O)C4=C(C3=O)C(=CC=C4)OC)O)OC5CC(C(C(O5)C)O)NC(=O)C(F)(F)F)O
736	41774	XUFXOAAUWZOOIT-UGEKTDRHSA-N	C[C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@@H]2[C@H](O[C@@H]([C@@H]([C@H]2O)O)O[C@@H]3[C@H](OC([C@@H]([C@H]3O)O)O)CO)CO)O)O)N[C@H]4C=C([C@H]([C@@H]([C@H]4O)O)O)CO
737	41781	NGBFQHCMQULJNZ-UHFFFAOYSA-N	CC1=CC(=CC=C1)NC2=C(C=NC=C2)S(=O)(=O)NC(=O)NC(C)C
738	41867	AOJJSUZBOXZQNB-VTZDEGQISA-N	C[C@H]1[C@@H]([C@H](C[C@@H](O1)O[C@H]2C[C@@](CC3=C(C4=C(C(=C23)O)C(=O)C5=C(C4=O)C=CC=C5OC)O)(C(=O)CO)O)N)O
739	42113	DPYMFVXJLLWWEU-UHFFFAOYSA-N	C(C(F)(F)F)(OC(F)F)F
740	42395	FZCHYNWYXKICIO-MDDFJDPJSA-N	CCCCC(=O)O[C@@]1(CCC2C1(CC(C3C2CCC4=CC(=O)CCC34C)O)C)C(=O)CO
741	42593	JVHPTYWUBOQMBP-NSESVTCLSA-N	CC1C(C(CC(O1)O[C@H]2C[C@@](CC3=C(C4=C(C(=C23)O)C(=O)C5=CC=CC=C5C4=O)O)(C(=O)C)O)N)O.Cl
742	42890	XDXDZDZNSLXDNA-TZNDIEGXSA-N	C[C@H]1[C@H]([C@H](C[C@@H](O1)O[C@H]2C[C@@](CC3=C(C4=C(C(=C23)O)C(=O)C5=CC=CC=C5C4=O)O)(C(=O)C)O)N)O
743	43232	OEXHQOGQTVQTAT-IPHBXJNRSA-N	CC(C)[N+]1([C@@H]2CC[C@@H]1CC(C2)OC(=O)C(CO)C3=CC=CC=C3)C
744	43672	IVBHGBMCVLDMKU-GXNBUGAJSA-N	CCN1CCN(C(=O)C1=O)C(=O)N[C@H](C2=CC=CC=C2)C(=O)N[C@H]3[C@@H]4N(C3=O)[C@H](C(S4)(C)C)C(=O)O
745	43815	AHOUBRCZNHFOSL-YOEHRIQHSA-N	C1CNC[C@H]([C@@H]1C2=CC=C(C=C2)F)COC3=CC4=C(C=C3)OCO4
746	44093	FAKRSMQSSFJEIM-RQJHMYQMSA-N	C[C@H](CS)C(=O)N1CCC[C@H]1C(=O)O
747	44257	FNKQXYHWGSIFBK-RPDRRWSUSA-N	C[C@@H]([C@@H]([C@H]1CNC2=C(N1)C(=O)N=C(N2)N)O)O
748	44563	KUGJPYZIWCRREB-UHFFFAOYSA-N	C1=C(C=C(C(=C1NC(=O)C(=O)O)Cl)NC(=O)C(=O)O)C#N.C(C(CO)(CO)N)O
749	44564	RVGLGHVJXCETIO-UHFFFAOYSA-N	C1=C(C=C(C(=C1NC(=O)C(=O)O)Cl)NC(=O)C(=O)O)C#N
750	45469	BQMKAHQKDSZAIQ-UHFFFAOYSA-N	[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[N-]=O.[Na+].[Na+].[Na+].[Na+].[Fe+3]
751	47319	YXSLJKQTIDHPOT-UHFFFAOYSA-N	C[N+]1(CCC2=CC(=C(C=C2C1CC3=CC(=C(C=C3)OC)OC)OC)OC)CCC(=O)OCCCCCOC(=O)CC[N+]4(CCC5=CC(=C(C=C5C4CC6=CC(=C(C=C6)OC)OC)OC)OC)C
752	47320	XXZSQOVSEBAPGS-UHFFFAOYSA-L	C[N+]1(CCC2=CC(=C(C=C2C1CC3=CC(=C(C=C3)OC)OC)OC)OC)CCC(=O)OCCCCCOC(=O)CC[N+]4(CCC5=CC(=C(C=C5C4CC6=CC(=C(C=C6)OC)OC)OC)OC)C.C1=CC=C(C=C1)S(=O)(=O)[O-].C1=CC=C(C=C1)S(=O)(=O)[O-]
753	47471	ZHPWRQIPPNZNML-UHFFFAOYSA-N	C1=CC(=C(C(=C1)Cl)SC(CCC2=CC=C(C=C2)Cl)CN3C=CN=C3)Cl.[N+](=O)(O)[O-]
754	47528	LBHIOVVIQHSOQN-UHFFFAOYSA-N	C1=CC(=CN=C1)C(=O)NCCO[N+](=O)[O-]
755	47641	OZGNYLLQHRPOBR-DHZHZOJOSA-N	CN(C/C=C/C1=CC=CC=C1)CC2=CC=CC3=CC=CC=C32
756	47725	BLCLNMBMMGCOAS-UHFFFAOYSA-N	CC(C)CC(C(=O)NC(CCCN=C(N)N)C(=O)N1CCCC1C(=O)NNC(=O)N)NC(=O)C(COC(C)(C)C)NC(=O)C(CC2=CC=C(C=C2)O)NC(=O)C(CO)NC(=O)C(CC3=CNC4=CC=CC=C43)NC(=O)C(CC5=CN=CN5)NC(=O)C6CCC(=O)N6
757	47811	YEHCICAEULNIGD-MZMPZRCHSA-N	CCCN1C[C@@H](C[C@H]2[C@H]1CC3=CNC4=CC=CC2=C34)CSC
758	47964	NBFNMSULHIODTC-CYJZLJNKSA-N	CC1=C(N2[C@@H]([C@@H](C2=O)NC(=O)[C@@H](C3=CC=C(C=C3)O)N)SC1)C(=O)O.O
759	50224	PYMDEDHDQYLBRT-DRIHCAFSSA-N	CCNC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](COC(C)(C)C)NC(=O)[C@H](CC2=CC=C(C=C2)O)NC(=O)[C@H](CO)NC(=O)[C@H](CC3=CNC4=CC=CC=C43)NC(=O)[C@H](CC5=CN=CN5)NC(=O)[C@@H]6CCC(=O)N6.CC(=O)O
760	50294	RQTOOFIXOKYGAN-UHFFFAOYSA-N	CCCC1=C2C(=CC3=C1OC(=CC3=O)C(=O)O)C(=O)C=C(N2CC)C(=O)O
761	50599	BXZVVICBKDXVGW-NKWVEPMBSA-N	C1C[C@@H](O[C@@H]1CO)N2C=NC3=C2NC=NC3=O
762	51038	WKJGTOYAEQDNIA-IOOZKYRYSA-N	C1C(=C(N2[C@H](S1)[C@@H](C2=O)NC(=O)[C@@H](C3=CC=CC=C3)N)C(=O)O)Cl.O
763	51263	IDBPHNDTYPBSNI-UHFFFAOYSA-N	CCC(=O)N(C1=CC=CC=C1)C2(CCN(CC2)CCN3C(=O)N(N=N3)CC)COC
764	51634	UQRORFVVSGFNRO-UTINFBMNSA-N	CCCCN1C[C@@H]([C@H]([C@@H]([C@H]1CO)O)O)O
765	52421	FNPXMHRZILFCKX-UHFFFAOYSA-N	CCC(=O)OCC(=O)C1(CCC2C1(CC(C3C2CCC4=CC(=O)C=CC34C)O)C)OC(=O)OCC
766	53024	ZQQALMSFFARWPK-ZTQQJVKJSA-L	CN1C(=NN=N1)SCC2=C(N3[C@@H]([C@@](C3=O)(NC(=O)C4SC(=C(C(=O)N)C(=O)[O-])S4)OC)SC2)C(=O)[O-].[Na+].[Na+]
767	53232	PCZOHLXUXFIOCF-BXMDZJJMSA-N	CC[C@H](C)C(=O)O[C@H]1C[C@H](C=C2[C@H]1[C@H]([C@H](C=C2)C)CC[C@@H]3C[C@H](CC(=O)O3)O)C
768	54158	MHPZZZZLAQGTHT-UHFFFAOYSA-N	CC1=CC(=C(C(=C1NC(=O)CN(CC(=O)O)CC(=O)O)C)Br)C
769	54259	XZKWIPVTHGWDCF-KUZYQSSXSA-N	CCC(C)(C)C1=CC=C(C=C1)CC(C)CN2C[C@H](O[C@H](C2)C)C.Cl
770	54331	QZJIMDIBFFHQDW-LMLSDSMGSA-N	C[C@H]1[C@H](O1)P(=O)(O)[O-].C(C(CO)(CO)[NH3+])O
771	54373	QWFYIFWTVZFPRY-AARKYNAGSA-N	C[C@H]([C@@H](CO)NC(=O)C1CSSCC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N1)C(C)O)CCCCN)CC2=CNC3=CC=CC=C32)CC4=CC=CC=C4)NC(=O)C(CC5=CC=CC=C5)N)O.CC(=O)O.CC(=O)O
772	54384	OICFWWJHIMKBCD-SFUPJVRMSA-N	C[C@@H]1CN(CC[C@@]1(C2=CC=CC=C2)C(=O)O)C3CCC(CC3)(C#N)C4=CC=C(C=C4)F.Cl
773	54454	RYMZZMVNJRMUDD-HGQWONQESA-N	CCC(C)(C)C(=O)O[C@H]1C[C@H](C=C2[C@H]1[C@H]([C@H](C=C2)C)CC[C@@H]3C[C@H](CC(=O)O3)O)C
774	54687	TUZYXOIXSAXUGO-PZAWKZKUSA-N	CC[C@H](C)C(=O)O[C@H]1C[C@@H](C=C2[C@H]1[C@H]([C@H](C=C2)C)CC[C@H](C[C@H](CC(=O)O)O)O)O
775	54746	KORNTPPJEAJQIU-KJXAQDMKSA-N	CCNC(=O)N(CCCN(C)C)C(=O)[C@@H]1C[C@H]2[C@@H](CC3=CNC4=CC=CC2=C34)N(C1)CC=C
776	54786	PAJMKGZZBBTTOY-YRIDSSQKSA-N	CCCCC[C@H](CC[C@@H]1[C@H](C[C@@H]2[C@H]1CC3=C(C2)C(=CC=C3)OCC(=O)O)O)O
777	54840	LUCXVPAZUDVVBT-UNTBIKODSA-N	CC1=CC=CC=C1O[C@H](CCNC)C2=CC=CC=C2.Cl
778	54891	IBBLRJGOOANPTQ-JKVLGAQCSA-N	CCOC(=O)[C@H](CCC1=CC=CC=C1)N[C@@H](C)C(=O)N2CC3=CC=CC=C3C[C@H]2C(=O)O.Cl
779	54949	ZCJXQWYMBJYJNB-LRDBBFHQSA-N	CC1=C(C=CC2=C1C(=NC(=N2)N)N)CNC3=CC(=C(C(=C3)OC)OC)OC.C(=O)[C@@H]([C@H]([C@@H]([C@@H](C(=O)O)O)O)O)O
780	55188	WOFMFGQZHJDGCX-GMAXYDNZSA-N	C[C@@H]1C[C@H]2C3CCC4=CC(=O)C=C[C@@]4([C@]3([C@H](C[C@@]2([C@]1(C(=O)CCl)OC(=O)C5=CC=CO5)C)O)Cl)C
781	55245	VKHAHZOOUSRJNA-GCNJZUOMSA-N	CC#C[C@@]1(CC[C@@H]2[C@@]1(C[C@@H](C3=C4CCC(=O)C=C4CC[C@@H]23)C5=CC=C(C=C5)N(C)C)C)O
782	55283	VHVPQPYKVGDNFY-ZPGVKDDISA-N	CCC(C)N1C(=O)N(C=N1)C2=CC=C(C=C2)N3CCN(CC3)C4=CC=C(C=C4)OC[C@H]5CO[C@](O5)(CN6C=NC=N6)C7=C(C=C(C=C7)Cl)Cl
783	55331	CMPAGYDKASJORH-YSSFQJQWSA-N	C[C@@H](C(=O)N1CC2=CC(=C(C=C2C[C@H]1C(=O)O)OC)OC)N[C@@H](CCC3=CC=CC=C3)C(=O)O
784	55466	LGMLJQFQKXPRGA-VPVMAENOSA-K	CNC[C@@H]([C@H]([C@@H]([C@@H](CO)O)O)O)O.CNC[C@@H]([C@H]([C@@H]([C@@H](CO)O)O)O)O.C(CN(CC(=O)O)CC(=O)[O-])N(CCN(CC(=O)O)CC(=O)[O-])CC(=O)[O-].[Gd+3]
785	55480	XNCDYJFPRPDERF-PBCQUBLHSA-N	CCN(CC)C(=O)[C@@]1(C[C@@H]1C[NH3+])C2=CC=CC=C2.[Cl-]
786	55891	BIDNLKIUORFRQP-FKDWWROVSA-N	CCC(=O)OC(C(C)C)OP(=O)(CCCCC1=CC=CC=C1)CC(=O)N2C[C@@H](C[C@H]2C(=O)O)C3CCCCC3
787	56329	JQRZBPFGBRIWSN-YOTVLOEGSA-N	CCOC(=O)[C@H](CCC1=CC=CC=C1)N[C@H]2CCCN3CCC[C@H](N3C2=O)C(=O)O.O
788	56338	GQPXYJNXTAFDLT-UHFFFAOYSA-L	C1=CC=C(C=C1)C2(C(=O)N(C(=O)N2)COP(=O)([O-])[O-])C3=CC=CC=C3.[Na+].[Na+]
789	56959	XKLMZUWKNUAPSZ-UHFFFAOYSA-N	CC1=C(C(=CC=C1)C)NC(=O)CN2CCN(CC2)CC(COC3=CC=CC=C3OC)O
790	57166	UZFPOOOQHWICKY-UHFFFAOYSA-N	CC1=C(C2=CC3=NC(=CC4=NC(=CC5=C(C(=C(N5)C=C1N2)C(C)OC(C)C6=C(C7=CC8=C(C(=C(N8)C=C9C(=C(C(=N9)C=C1C(=C(C(=N1)C=C6N7)C)CCC(=O)O)CCC(=O)O)C)C)C(C)O)C)C)C(=C4CCC(=O)O)C)C(=C3C)CCC(=O)O)C(C)O
791	57363	DBEPLOCGEIEOCV-WSBQPABSSA-N	C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2C(=O)NC(C)(C)C)CC[C@@H]4[C@@]3(C=CC(=O)N4)C
792	57469	DOUYETYNHWVLEO-UHFFFAOYSA-N	CC(C)CN1C=NC2=C1C3=CC=CC=C3N=C2N
793	57697	HIANJWSAHKJQTH-UHFFFAOYSA-N	CC1=CC=CN2C1=NC=C(C2=O)C3=NNN=N3
794	59226	CEXBONHIOKGWNU-NTISSMGPSA-N	CCC[NH+](CCC1=CC=CS1)[C@H]2CCC3=C(C2)C=CC=C3O.[Cl-]
795	59768	AQNDDEOPVVGCPG-UHFFFAOYSA-N	CC(C)NCC(COC1=CC=C(C=C1)CCC(=O)OC)O
796	60026	OELFLUMRDSZNSF-JCYILVPMSA-N	CC(C)C1CCC(CC1)C(=O)N[C@@H](CC2=CC=CC=C2)C(=O)O
797	60164	LZCDAPDGXCYOEH-UHFFFAOYSA-N	COC1=C(C=C(C=C1)C2=CC3=C(C=C2)C=C(C=C3)C(=O)O)C45CC6CC(C4)CC(C6)C5
798	60172	SUPKOOSCJHTBAH-UHFFFAOYSA-N	C1=NC2=C(C(=N1)N)N=CN2CCOCP(=O)(O)O
799	60184	IPVQLZZIHOAWMC-YXMSTPNBSA-N	CCC[C@@H](C(=O)OCC)N[C@H](C)C(=O)N1[C@H]2CCCC[C@H]2C[C@H]1C(=O)O
800	60198	BFYIZQONLCFLEV-DAELLWKTSA-N	C[C@]12CC[C@H]3[C@H]([C@@H]1CCC2=O)CC(=C)C4=CC(=O)C=C[C@]34C
801	60464	DZZWHBIBMUVIIW-DTORHVGOSA-N	C[C@@H]1CN(C[C@@H](N1)C)C2=C(C3=C(C(=C2F)N)C(=O)C(=CN3C4CC4)C(=O)O)F
802	60490	MWLSOWXNZPKENC-UHFFFAOYSA-N	CC(C1=CC2=CC=CC=C2S1)N(C(=O)N)O
803	60496	ZPBWCRDSRKPIDG-UHFFFAOYSA-N	CCOC(=O)C1=C(NC(=C(C1C2=CC=CC=C2Cl)C(=O)OC)C)COCCN.C1=CC=C(C=C1)S(=O)(=O)O
804	60606	GKTWGGQPFAXNFI-HNNXBMFYSA-N	COC(=O)[C@H](C1=CC=CC=C1Cl)N2CCC3=C(C2)C=CS3
805	60612	CUHVIMMYOGQXCV-LLVKDONJSA-N	CC1=C(C(=CC=C1)[C@@H](C)C2=CN=CN2)C
806	60613	VWFCHDSQECPREK-LURJTMIESA-N	C1=CN(C(=O)N=C1N)C[C@@H](CO)OCP(=O)(O)O
807	60648	PBJUNZJWGZTSKL-MRXNPFEDSA-N	CC1=C(SC=C1)C(=CCCN2CCC[C@H](C2)C(=O)O)C3=C(C=CS3)C
808	60656	CHDPSNLJFOQTRK-LMOVPXPDSA-N	CC(C)NC[C@@H](COC1=CC=C(C=C1)CCOCC2CC2)O.Cl
809	60668	LIQODXNTTZAGID-GDAYZDJCSA-N	CC1OCC2C(O1)C(C(C(O2)O[C@H]3[C@H]4COC(=O)[C@@H]4[C@@H](C5=CC6=C(C=C35)OCO6)C7=CC(=C(C(=C7)OC)OP(=O)(O)O)OC)O)O
810	60699	DGHHQBMTXTWTJV-BQAIUKQQSA-N	CC[C@@]1(C2=C(COC1=O)C(=O)N3CC4=C(C3=C2)N=C5C=CC(=C(C5=C4)CN(C)C)O)O.Cl
811	60706	CTUAQTBUVLKNDJ-TXBRDXQXSA-N	C[C@@H]1C2C(C(=O)N2C(=C1S[C@H]3C[C@H](NC3)C(=O)N(C)C)C(=O)O)[C@H](C)O.O.O.O
812	60714	DPNNNPAKRZOSMO-UHFFFAOYSA-K	CC(CN1CCN(CCN(CCN(CC1)CC(=O)[O-])CC(=O)[O-])CC(=O)[O-])O.[Gd+3]
813	60726	ZBPLOVFIXSTCRZ-UHFFFAOYSA-N	C1=CC(=C(C(=C1)CC(=O)O)N)C(=O)C2=CC=C(C=C2)Br
814	60749	OKKDEIYWILRZIA-OSZBKLCCSA-N	C1=CN(C(=O)N=C1N)[C@H]2C([C@@H]([C@H](O2)CO)O)(F)F.Cl
815	60751	LYPFDBRUNKHDGX-UHFFFAOYSA-N	C1CC2=NC1=C(C3=CC=C(N3)C(=C4C=CC(=N4)C(=C5C=CC(=C2C6=CC(=CC=C6)O)N5)C7=CC(=CC=C7)O)C8=CC(=CC=C8)O)C9=CC(=CC=C9)O
816	60752	PCIOHQNIRPWFMV-UHFFFAOYSA-N	CCCCCCCN(CC)CCCC(C1=CC=C(C=C1)NS(=O)(=O)C)O.CCCCCCCN(CC)CCCC(C1=CC=C(C=C1)NS(=O)(=O)C)O.C(=CC(=O)O)C(=O)O
817	60754	XPCLDSMKWNNKOM-UHFFFAOYSA-K	CNC(=O)CN(CCN(CCN(CC(=O)NC)CC(=O)[O-])CC(=O)[O-])CC(=O)[O-].O.[Gd+3]
818	60772	ZCDDBUOENGJMLV-QRPNPIFTSA-N	CC(C)[C@@H](C(=O)OCCOCN1C=NC2=C1NC(=NC2=O)N)N.Cl
819	60774	OOGJQPCLVADCPB-FQEVSTJZSA-N	CC1=CC(=C(C=C1)O)[C@@H](CCN(C(C)C)C(C)C)C2=CC=CC=C2
820	60779	CILBMBUYJCWATM-NPJYPKOYSA-N	CCC1=CC2C[C@@](C3=C(CN(C2)C1)C4=CC=CC=C4N3)(C5=C(C=C6C(=C5)[C@]78CCN9[C@H]7[C@@](C=CC9)([C@H]([C@@]([C@@H]8N6C)(C(=O)OC)O)OC(=O)C)CC)OC)C(=O)OC.[C@@H]([C@H](C(=O)O)O)(C(=O)O)O.[C@@H]([C@H](C(=O)O)O)(C(=O)O)O
821	60795	CEUORZQYGODEFX-UHFFFAOYSA-N	C1CC(=O)NC2=C1C=CC(=C2)OCCCCN3CCN(CC3)C4=C(C(=CC=C4)Cl)Cl
822	60814	WFBMIPUMYUHANP-UHFFFAOYSA-N	CCC(=O)N(C1=CC=CC=C1)C2(CCN(CC2)CCC(=O)OC)C(=O)OC.Cl
823	60822	FQCKMBLVYCEXJB-MNSAWQCASA-L	CC(C)C1=C(C(=C(N1CC[C@H](C[C@H](CC(=O)[O-])O)O)C2=CC=C(C=C2)F)C3=CC=CC=C3)C(=O)NC4=CC=CC=C4.CC(C)C1=C(C(=C(N1CC[C@H](C[C@H](CC(=O)[O-])O)O)C2=CC=C(C=C2)F)C3=CC=CC=C3)C(=O)NC4=CC=CC=C4.[Ca+2]
824	60825	JTEGQNOMFQHVDC-NKWVEPMBSA-N	C1[C@H](O[C@H](S1)CO)N2C=CC(=NC2=O)N
825	60830	DQHNAVOVODVIMG-UHFFFAOYSA-M	C[N+]1(C2CC(CC1C3C2O3)OC(=O)C(C4=CC=CS4)(C5=CC=CS5)O)C.[Br-]
826	60834	BFFSMCNJSOPUAY-LMOVPXPDSA-N	CNCC[C@@H](C1=CC=CS1)OC2=CC=CC3=CC=CC=C32.Cl
827	60837	KLEAIHJJLUAXIQ-JDRGBKBRSA-N	CCC1=C2C=C(C=CC2=NC3=C1CN4C3=CC5=C(C4=O)COC(=O)[C@@]5(CC)O)OC(=O)N6CCC(CC6)N7CCCCC7.O.O.O.Cl
828	60843	WBXPDJSOTKVWSJ-CYBMUJFWSA-N	C1=CC(=CC=C1CCC2=CNC3=C2C(=O)N=C(N3)N)C(=O)N[C@H](CCC(=O)O)C(=O)O
829	60846	ACWBQPMHZXGDFX-QFIPXVFZSA-N	CCCCC(=O)N(CC1=CC=C(C=C1)C2=CC=CC=C2C3=NNN=N3)[C@@H](C(C)C)C(=O)O
830	60852	MPBVHIBUJCELCL-UHFFFAOYSA-N	CCCCCN(C)CCC(O)(P(=O)(O)O)P(=O)(O)O
831	60853	ZCBZSCBNOOIHFP-UHFFFAOYSA-N	C1CN(CCN1CCC2=C(C=C3C(=C2)CC(=O)N3)Cl)C4=NSC5=CC=CC=C54.O.Cl
832	60855	ARAIBEBZBOPLMB-UFGQHTETSA-N	CC(=O)N[C@@H]1[C@H](C=C(O[C@H]1[C@@H]([C@@H](CO)O)O)C(=O)O)N=C(N)N
833	60857	ULSDMUVEXKOYBU-ZDUSSCGKSA-N	CN(C)CCC1=CNC2=C1C=C(C=C2)C[C@H]3COC(=O)N3
834	60860	PDWUPXJEEYOOTR-UHFFFAOYSA-N	C1=CC(=CC(=C1)I)CN=C(N)N
835	60871	WOZSCQDILHKSGG-UHFFFAOYSA-N	CC(C)(C)C(=O)OCOP(=O)(COCCN1C=NC2=C1N=CN=C2N)OCOC(=O)C(C)(C)C
836	60877	XQSPYNMVSIKCOC-NTSWFWBYSA-N	C1[C@H](O[C@H](S1)CO)N2C=C(C(=NC2=O)N)F
837	60934	IRHXGOXEBNJUSN-YOXDLBRISA-N	CC(C)(C)NC(=O)[C@@H]1C[C@@H]2CCCC[C@@H]2CN1C[C@H]([C@H](CC3=CC=CC=C3)NC(=O)[C@H](CC(=O)N)NC(=O)C4=NC5=CC=CC=C5C=C4)O.CS(=O)(=O)O
838	60936	SKUHWSDHMJMHIW-UHFFFAOYSA-L	C1=CC(=CC=C1SC(P(=O)(O)[O-])P(=O)(O)[O-])Cl.[Na+].[Na+]
839	60946	HWAAPJPFZPHHBC-FGJQBABTSA-N	CCCCS(=O)(=O)N[C@@H](CC1=CC=C(C=C1)OCCCCC2CCNCC2)C(=O)O.O.Cl
840	60953	GAGWJHPBXLXJQN-UORFTKCHSA-N	CCCCCOC(=O)NC1=NC(=O)N(C=C1F)[C@H]2[C@@H]([C@@H]([C@H](O2)C)O)O
841	60961	OIRDTQYFTABQOQ-KQYNXXCUSA-N	C1=NC2=C(C(=N1)N)N=CN2[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O
842	61475	PODWXQQNRWNDGD-UHFFFAOYSA-L	O.O.O.O.O.[O-]S(=O)(=S)[O-].[Na+].[Na+]
843	61799	NKHAVTQWNUWKEO-UHFFFAOYSA-N	COC(=O)C=CC(=O)O
844	62305	IUXJIFQLSXIMMG-QFWOMMJSSA-K	C[C@@H]1[C@H]2[C@@H]([C@H]3[C@@H](C(=O)C(=C(N)[O-])C(=O)[C@]3(C(=O)C2=C(C4=C1C=CC=C4[O-])[O-])O)N(C)C)[O-].[Ca+2].[Ca+2]
845	62358	RZOBLYBZQXQGFY-UHFFFAOYSA-N	CC(C(=O)[O-])O.[NH4+]
846	62816	GMRWGQCZJGVHKL-UHFFFAOYSA-N	C1C(O1)CCl.C(CNCCNCCNCCN)N
847	62819	ZDRRIRUAESZNIH-UHFFFAOYSA-N	CCC(C)C1C(=O)NC(C(=O)NC(C(=O)NC(CSSCC(C(=O)NC(C(=O)N1)CC2=CC=C(C=C2)O)N)C(=O)N3CCCC3C(=O)NC(CC(C)C)C(=O)NCC(=O)N)CC(=O)N)C(C)O
848	62886	XXZSQOVSEBAPGS-DONVQRBFSA-L	C[N@@+]1(CCC2=CC(=C(C=C2[C@H]1CC3=CC(=C(C=C3)OC)OC)OC)OC)CCC(=O)OCCCCCOC(=O)CC[N@+]4(CCC5=CC(=C(C=C5[C@H]4CC6=CC(=C(C=C6)OC)OC)OC)OC)C.C1=CC=C(C=C1)S(=O)(=O)[O-].C1=CC=C(C=C1)S(=O)(=O)[O-]
849	62956	WOIWWYDXDVSWAZ-RTWAWAEBSA-N	C1CCC(CC1)[C@@H]2C[C@H](N(C2)C(=O)CP(=O)(CCCCC3=CC=CC=C3)O)C(=O)O
850	62959	WVPSKSLAZQPAKQ-SOSAQKQKSA-N	C1[C@@H]2[C@@H](C2N)CN1C3=C(C=C4C(=O)C(=CN(C4=N3)C5=C(C=C(C=C5)F)F)C(=O)O)F
851	62965	OHYGPBKGZGRQKT-XGQKBEPLSA-N	CCC(=O)O[C@@]1([C@H](C[C@@H]2[C@@]1(C[C@@H]([C@]3([C@H]2CCC4=CC(=O)C=C[C@@]43C)Cl)O)C)C)C(=O)CO
852	63009	BLFQGGGGFNSJKA-XHXSRVRCSA-N	CN[C@H]1CC[C@H](C2=CC=CC=C12)C3=CC(=C(C=C3)Cl)Cl.Cl
853	64139	XPOQHMRABVBWPR-ZDUSSCGKSA-N	C1CC1C#C[C@]2(C3=C(C=CC(=C3)Cl)NC(=O)O2)C(F)(F)F
854	64142	NQHXCOAXSHGTIA-SKXNDZRYSA-N	CC1=C(C=CC=C1O)C(=O)N[C@@H](CSC2=CC=CC=C2)[C@@H](CN3C[C@H]4CCCC[C@H]4C[C@H]3C(=O)NC(C)(C)C)O.CS(=O)(=O)O
855	64147	WPVFJKSGQUFQAP-GKAPJAKFSA-N	CC(C)[C@@H](C(=O)OCC(CO)OCN1C=NC2=C1NC(=NC2=O)N)N
